Soil_Type,Crop,Amendment,N_initial,P_initial,K_initial,OM_initial,pH_initial,N_after,P_after,K_after,OM_after,pH_after,Yield
Clay,Wheat,Green_Manure,220.99507950499736,35.01901476719172,236.96146448402297,3.9112848572219443,6.934195439876813,281.0718563991872,47.01878388992067,270.23618791436206,4.746157046554973,6.934195439876813,4.7199712750195575
Clay,Corn,Biochar,158.1451739706536,31.0837041185319,292.54980832448575,6.009446283562811,7.722790418245601,173.06030891970522,38.21493577075005,315.7546560814974,7.532883564120668,8.597696565001101,6.117303606249557
Loamy,Wheat,None,120.3678069773928,26.182085620279913,176.03357447694802,4.75839047759746,6.332073355542917,120.3678069773928,26.182085620279913,176.03357447694802,4.75839047759746,6.332073355542917,4.056361607518265
Loamy,Rice,Biochar,185.44669328530506,40.18503603650899,171.25526926666433,3.331057819395969,5.952838583428004,193.49133950238294,53.88039924775636,193.163274429706,4.427845529175377,6.90733219366971,6.7917518835616075
Clay,Wheat,Green_Manure,190.39946621688844,45.900580238974975,259.89803414612607,7.080255859228444,7.509820358201478,270.02947537280454,65.4079789954011,292.94182755018886,7.984156803879874,7.509820358201478,4.195953287727507
Loamy,Rice,Green_Manure,111.97062225300651,39.87060281513145,240.14726243134425,4.413946284086196,5.988125970266426,176.26139623411245,52.53534437510625,260.7783926900409,5.116983558789895,5.988125970266426,6.906458431315822
Loamy,Corn,Manure,166.15143074780917,37.994071091626736,232.58231926599217,3.9327574374544545,6.460287817983598,205.80899854293116,76.83243721554827,295.6783777810839,5.687909738196759,6.713512110091813,9.324169693829818
Clay,Wheat,Manure,216.84343197099992,48.95102533808174,295.09761091732895,5.259379711118177,7.030417694459284,285.2524295149817,86.05437848571178,341.5394135516797,6.549182631068441,7.269754257785863,4.984694850930702
Clay,Corn,Manure,156.19918312562078,52.09689182966415,230.850401171958,7.812203375793048,6.181224643287485,200.30339247650176,85.77165853589723,294.33757092812266,9.690251998282639,6.4351308587141345,7.955733067214992
Sandy,Rice,Biochar,88.10464247850845,21.304673191461216,92.03096363722582,1.7300749479560147,4.841772274966351,101.86669386445311,26.817000419063703,109.7101816902025,2.3932825171755754,5.4313349724155024,3.760698846740142
Clay,Soybean,NPK_Fertilizer,221.95991646772447,65.96209477911401,329.0616065624322,7.527192516945327,7.490771451123387,346.00851263659405,121.28271066451532,490.8643488647484,7.527192516945327,7.216882322268903,3.4289945430845923
Loamy,Corn,Green_Manure,171.94414579702476,24.89694307362535,226.2791666922801,2.711747871997474,5.5299378374144,232.29743158938123,42.63716966595517,263.57551901125794,3.930995805410423,5.5299378374144,6.870227109977795
Sandy,Soybean,Compost,55.91151375647639,17.777775202417118,85.16730431758934,1.8968596904308437,5.703930169718974,81.91405644775304,42.63841371620271,116.49242671798588,3.319184129356187,5.972472489946323,3.3539128071995448
Loamy,Wheat,Green_Manure,154.98624004761137,46.2694361150061,193.44805211871537,4.170967003063117,5.8962001363579155,221.45014038672744,61.935280091765776,221.73628507213755,5.566850810685787,5.8962001363579155,5.018267218774953
Loamy,Wheat,Manure,134.23330236273824,39.0858642953166,238.01227817215334,3.3388228342959874,6.120828722757462,172.534204620825,59.713280701031955,283.61643971246434,4.8038031284312535,6.337815662170574,6.91692609349321
Sandy,Soybean,NPK_Fertilizer,76.62276888988778,10.155551518114637,74.59574425963125,1.559661643884077,5.087951235988601,247.63108660352208,99.99282342306219,194.32513077536925,1.559661643884077,4.928067026543497,4.4718353377453885
Sandy,Rice,Compost,66.00078166836477,24.79141642521747,129.0638909916621,0.603323716085088,5.457527897683256,114.8888148877822,36.40912985292876,159.13182456530402,2.8152455373740644,5.790539047575157,3.6142191999957625
Loamy,Soybean,Manure,185.1327285382128,25.297359925071888,227.30147778852054,4.717386320644884,5.709762278512432,221.23023944159038,53.90009291708841,277.8681373583155,5.835180337477236,5.8635042785295415,4.189548623710199
Sandy,Rice,Biochar,65.55906608238668,23.39084963221527,50.517347875137766,1.5609965957491523,5.287283107375897,76.16697659784806,30.956084606929505,80.35654169583964,2.418480414120501,6.137932061741713,3.5970421087601214
Clay,Soybean,Biochar,172.59935386231788,34.45996100248697,345.38044868204855,7.0243710044456,6.115948706362497,177.8298795545063,45.326405946706345,369.3034251198028,8.373324125750479,6.644103194209187,3.397707969718439
Clay,Soybean,Green_Manure,151.17198385065228,34.879182099609075,260.4536826183702,6.995643296812373,6.739192728127641,204.68357428274055,46.63536301631009,289.6718179647055,8.00250931124809,6.739192728127641,2.564057531190217
Clay,Wheat,Green_Manure,205.15009548142058,59.24815124179893,286.1673230616567,5.22412133593323,7.817586156803177,278.0225336700131,70.19668340128608,313.93981068055245,6.399897450548491,7.817586156803177,5.001145332891639
Clay,Corn,Biochar,225.10491925047748,65.36174362305258,208.26678657191988,7.525054048465636,7.720138967228165,232.44452548700164,71.038168017541,225.69380158204882,8.64152896059964,8.562721660174955,7.208623277082383
Clay,Rice,Manure,246.4922356516019,50.8133448287593,202.68531362070124,5.275603074548963,6.527465348038449,285.82888918216645,73.27296471403042,242.8788636037568,7.232373703341109,6.635987972337957,4.7244494245327
Sandy,Soybean,None,63.67312795806509,19.11625023637255,113.67410491418747,1.0030766050666642,5.7327130163355875,63.67312795806509,19.11625023637255,113.67410491418747,1.0030766050666642,5.7327130163355875,1.7614911524649095
Clay,Wheat,Manure,178.24641929411393,58.52479620658757,210.22325095877846,3.315233791290061,7.679769450670085,212.68648515815747,87.27350752804223,261.84749160037376,4.48650007326027,7.856472947998019,4.638749886621034
Sandy,Rice,Biochar,71.52793821236382,27.594304936043613,51.40610874813656,1.9995622544996206,5.961170394848987,76.92883807114609,37.825150995946935,74.08882084414918,3.2765742599304755,6.793676999789409,2.7160981678596166
Clay,Rice,Manure,247.09708499371936,30.310115442733743,268.8515188413903,6.195816501252819,7.601065994711965,301.01603337517844,54.83337957710752,302.5284190252887,7.48772866132492,7.883214668883207,4.883582972160631
Loamy,Corn,Compost,185.45088696196987,38.944497332942035,180.05928152431113,4.602621989051109,6.6545920451013645,218.779879695647,60.615858409502906,228.85648601715172,6.209987173087399,6.7715669867422195,8.768997177114915
Sandy,Wheat,None,96.84106587327328,10.848900980350923,140.2200703440218,1.9691064136058027,4.575740584793571,96.84106587327328,10.848900980350923,140.2200703440218,1.9691064136058027,4.575740584793571,2.1085355031453217
Clay,Wheat,Green_Manure,201.682618203132,61.33613552750878,204.4656997010467,7.050551762500475,7.207825338538071,279.20592339192825,80.45041679640181,234.64790254990385,8.008217749921315,7.207825338538071,4.265657257209066
Clay,Wheat,NPK_Fertilizer,171.52395386504227,63.250992991369515,275.2538153634006,7.215571192531177,6.9000905952138725,359.9519026358074,118.5725008599858,454.3682973916221,7.215571192531177,6.638117065062344,6.1230120847665255
Loamy,Rice,NPK_Fertilizer,131.74635708957436,28.173657255517796,175.02663816496926,4.824534293399302,5.5820483484158325,233.4533282162394,116.70571652062306,332.94730678518204,4.824534293399302,5.456303930757507,7.6225900061857566
Loamy,Wheat,None,190.13704739381723,22.292830587229854,183.09214831031056,4.395640144677218,6.610579935575259,190.13704739381723,22.292830587229854,183.09214831031056,4.395640144677218,6.610579935575259,5.97030553606879
Loamy,Wheat,None,100.18220787673293,22.159399415408757,182.1816977779209,3.546987880689714,6.475539947001177,100.18220787673293,22.159399415408757,182.1816977779209,3.546987880689714,6.475539947001177,5.738288317234305
Loamy,Corn,Manure,142.37163864942562,31.70252517926917,242.00922114300653,2.201482242857983,6.654110370138319,182.10526607050926,64.22221071806077,311.0755679653897,3.463421879438899,6.757836997969331,7.8563275356752005
Sandy,Rice,Compost,69.06571942139736,27.670340372737495,138.00362646866125,1.9428290859445239,4.788392093619478,93.42200817518031,57.3418425635292,176.97958025034112,2.9889853632447503,5.1604883966843005,4.265551002536257
Clay,Rice,NPK_Fertilizer,177.77450879836167,64.53882151744108,290.24470726546343,4.798280799323259,6.027552365601377,300.3073759948638,127.29895741442301,488.76508518171426,4.798280799323259,5.902889224976403,8.443091206038016
Clay,Rice,Biochar,188.46994075061085,65.24335764780432,275.7996247617285,6.628038659924148,7.910753617320695,196.61502966156996,72.56157772197264,293.37814843794126,7.94071923160451,8.606377630861429,6.948931139854388
Sandy,Rice,Green_Manure,94.70405717372378,22.659676182062682,90.4623098770594,0.5783519146984204,6.0569376646180695,147.3639808534522,40.88769663330429,127.03388690802117,1.5359432686947618,6.0569376646180695,3.032345358038454
Clay,Corn,Manure,191.56508843103575,34.398625624350395,305.06983823406233,5.554463364103562,6.069310666859838,246.7710635611939,65.69148425212947,360.900367720306,6.63414468450015,6.331893742502659,6.846224028824641
Clay,Corn,Biochar,187.00285793974362,34.42907451746526,249.62238236433518,6.821737093648329,7.382385084927998,194.321505594787,40.16245753971948,261.16585120005067,7.634728219312632,8.27294960132065,5.676379919396888
Loamy,Soybean,Biochar,178.4424289398214,42.955371946350304,196.00149563544744,2.427400707940887,5.615247654859261,191.89093617823383,49.73999990829688,210.45412789444993,3.468461499822476,6.1650585655312735,4.116205847780167
Clay,Wheat,Biochar,183.19572904966685,68.9463876134331,216.80918318643782,6.935154872921356,7.387067678028659,192.90616700859235,73.95798965647758,227.93877424403493,8.490284704749742,8.100437560845485,3.660882554261557
Clay,Soybean,Compost,159.1989094168331,56.47009266873354,264.90205064300727,4.199796021040372,7.52908142767766,192.28063710744354,72.22699044427493,291.78152730421743,6.327887505443031,7.843522106357337,2.64350735155284
Clay,Soybean,Biochar,193.8792990111838,42.577394550929895,252.99727360279633,3.8358489591655056,6.043443930444063,201.72241373006668,48.86689191972926,265.7165397023376,5.794072310919019,6.764686369650299,3.6444776807210553
Loamy,Soybean,Compost,180.15391964853092,31.562260207490425,191.67511633316923,2.9348077670344663,5.894542739215506,203.85234312492028,51.481032301958706,231.89875748610066,5.84246939350163,6.362289224135534,2.8752267297634617
Sandy,Rice,Manure,65.34323333898539,21.439320100335777,81.77516480186523,1.6878866049415149,5.523633212345769,127.62908390441811,61.2925770588498,113.34678604902203,2.9506919857942653,5.669705407331112,3.0088612487420767
Sandy,Soybean,Green_Manure,67.55626264047602,19.670358739168996,62.79218919590003,0.5217952396054213,4.635598472720945,119.11793720069747,36.539519850340206,100.48081999061279,1.4695813707359522,4.635598472720945,2.9229569896757712
Sandy,Soybean,Compost,96.53181677574537,22.959801404582514,64.220329073573,1.7680292787932252,5.731051970954853,143.99844793629723,47.74478204206745,106.25350537578544,4.281409604301021,5.975139746519222,1.7083834978582089
Sandy,Wheat,Biochar,84.44483023270729,27.70851303455,128.80968008117807,0.7420412261463663,5.967524808280114,95.79874237628897,42.63044062080644,148.52962447647064,2.737751823686507,6.949894427426583,2.2376258824767676
Loamy,Rice,None,174.59764889249107,23.042670530750232,230.36191822622243,4.688750414855987,6.515299665469422,174.59764889249107,23.042670530750232,230.36191822622243,4.688750414855987,6.515299665469422,4.903541930073735
Loamy,Soybean,Biochar,116.52686280153898,40.49148525171005,166.61111832853558,2.5937396237528465,6.3647230729919055,123.38250473248445,49.64307354935389,186.95238037153624,3.1834189348879427,7.0777269844632205,3.291075685615456
Sandy,Corn,NPK_Fertilizer,78.29345675220198,15.458604821614815,125.4812334792391,1.9192577768420933,5.090442587958244,196.46886090516006,82.85511118705686,234.09390546790831,1.9192577768420933,4.838088787246874,5.308250900134033
Clay,Wheat,NPK_Fertilizer,191.87057454001456,65.99679553947396,313.57391525431603,7.319454019820045,6.750457639425153,314.97501876636215,118.54648506479103,481.54809529572424,7.319454019820045,6.57135753010019,6.266673859199708
Clay,Rice,Compost,185.28845134666372,67.95420511103941,268.8172872217543,5.985259734832381,6.818337780595069,221.1985000347747,92.10445286862688,316.1933405444941,8.111759696932122,6.957183234042473,8.245426330758587
Sandy,Rice,None,54.94387603657509,25.70185404343846,86.91997524494445,0.6099813322107936,5.964669335834914,54.94387603657509,25.70185404343846,86.91997524494445,0.6099813322107936,5.964669335834914,3.104765588954783
Clay,Rice,Compost,180.22610506207718,62.546291830603806,219.3761143602964,5.636391428108252,6.0703088734102515,210.82938615458573,90.4140452255786,254.88010836519746,8.236881073708656,6.262106061745452,5.020613036840123
Sandy,Corn,Compost,60.94147700821771,27.019623491623218,128.36517210452996,0.6570095049893521,5.459169950832094,105.42488927817982,56.07928572452957,165.19839412169677,3.4311648466220133,5.952740034591617,5.9248561444197305
Sandy,Wheat,Manure,74.99886203304733,14.127755577505035,71.06172656063697,1.3526234247209412,5.21803246603863,111.0349893774275,51.74103067053141,123.44378760102892,2.5929447872758953,5.502994804938026,2.817700498819297
Sandy,Soybean,None,69.07341372523682,13.759830438633898,141.06510953537276,1.3551013000723793,5.664407353130187,69.07341372523682,13.759830438633898,141.06510953537276,1.3551013000723793,5.664407353130187,1.6197551289447822
Sandy,Rice,Compost,78.95092414269824,17.01533507364597,95.83273855214674,1.026514546210029,6.174796992569579,122.86906850833967,31.175754788310854,127.93392011477629,3.848534178500701,6.630090996180941,2.9957446705322037
Sandy,Soybean,Green_Manure,71.74970712642562,12.510750063033651,111.53167204231531,0.7266071552964095,5.149449016869008,148.9675787419954,26.442867482196675,138.78334480276467,1.4671887402261692,5.149449016869008,3.336411549067339
Clay,Wheat,Green_Manure,229.33189643062985,57.09817287714418,240.40113570390588,5.319698540156704,6.17884635929839,287.6144057904231,68.9527300086713,270.79121102806795,5.832972534071658,6.17884635929839,5.932943115333464
Sandy,Corn,None,83.16434282350247,26.822700668637694,97.43923390054024,1.187828072249921,5.772405484871163,83.16434282350247,26.822700668637694,97.43923390054024,1.187828072249921,5.772405484871163,4.9891029141429115
Clay,Corn,NPK_Fertilizer,177.64106755461015,58.57692468094754,333.53867911991836,3.526210740404905,7.121738085097345,324.78375373653705,133.5934093909851,526.0392387680791,3.526210740404905,6.8584476337664375,5.968457826817182
Loamy,Soybean,Compost,199.4710204319726,39.582723377675286,173.38587112968193,2.535490100810935,6.320699727760936,222.7543941335147,55.57555430429847,215.44340239605665,4.651941651306459,6.625074780175047,3.561492281003811
Loamy,Soybean,Compost,117.97118125873484,48.384831719654855,173.0360175349145,3.460431379593601,6.303632029599023,142.6314324348917,75.7858244207006,221.222134086413,6.433210942900311,6.45147324090464,4.544701304749632
Clay,Wheat,Green_Manure,198.29383305401734,58.91608281805687,340.0914435339238,6.072165480966002,7.345321592501419,267.85852774505497,77.2740696730257,360.4135346379953,7.008216212399124,7.345321592501419,3.6566733694229665
Loamy,Soybean,Manure,103.24596068146687,47.64626184995263,179.61563126488937,4.7048372343398785,5.907097320385372,156.86654625105388,84.09724909775144,225.917799488156,6.382091254294748,6.181391025869441,3.763297386291605
Loamy,Corn,Green_Manure,194.2184323916381,44.47883178060255,203.10344400777032,4.514167449043333,5.971370251225142,240.3565323688333,58.50269903299164,232.1134546877407,5.6396571895758045,5.971370251225142,9.506555015265647
Loamy,Soybean,Compost,125.73852604729105,37.67434866910567,187.89892390368055,4.98405299345976,6.45513723875005,167.7284074782551,49.11292936733308,220.81400748333616,6.696553827939776,6.723425105856356,3.880611132584866
Sandy,Rice,Compost,87.96601047811211,26.396927630896634,134.27223384351058,0.801777088288471,6.024553181808725,120.0978204677165,38.282182962227814,169.6551864065006,3.4667250048457454,6.144091212376609,2.577646171316765
Sandy,Soybean,Manure,95.04281912076124,14.492035614065774,64.53521734618192,1.4724501171683806,5.200188912961748,157.26384675847547,47.74732235548997,116.6114275354799,2.7908438943052873,5.496720704681452,2.967345386447676
Sandy,Rice,None,86.37061161172923,22.706601646049215,122.25147498740958,0.7838504255944503,5.404021303081865,86.37061161172923,22.706601646049215,122.25147498740958,0.7838504255944503,5.404021303081865,2.760294144771684
Loamy,Soybean,Green_Manure,165.28439047850333,27.14187375711104,231.95488686973857,3.302245593166173,5.832567368235979,211.4641619534036,39.13926721886796,255.53221520950237,4.50646327632205,5.832567368235979,3.654988354543483
Loamy,Soybean,Compost,121.08551166814641,46.695492160135565,222.84590967551333,2.1940920618581985,6.922906742371748,145.28044369608756,64.80137588537731,252.42334521794976,4.728447097624689,7.210828962721573,3.8768110454188793
Clay,Soybean,Biochar,246.0911999216539,57.73456240339823,287.5874877798817,6.115877449956423,6.2296643388353905,257.4673690592637,63.37096692343602,311.83370704231965,7.926383711379184,6.954604641007803,2.590782034337441
Clay,Rice,Green_Manure,175.9813256871147,64.22394773515512,326.8115405685409,4.8456377308391865,6.885053290609294,231.26684370801982,75.11176787438959,357.4329388652382,5.4660957083585355,6.885053290609294,6.751172394252265
Sandy,Rice,NPK_Fertilizer,54.298084009249514,17.423842925226705,144.93656636763183,1.31048540881517,5.1520320069012975,196.592261755039,75.7635917389202,247.56945512925353,1.31048540881517,4.922825915563042,3.1718133150642984
Loamy,Rice,None,148.60938788666311,26.815699814172625,205.49268455624798,4.563350410269107,6.828299473401907,148.60938788666311,26.815699814172625,205.49268455624798,4.563350410269107,6.828299473401907,5.501407198376697
Clay,Rice,NPK_Fertilizer,215.2929723253931,50.73685190763088,237.71333360743836,7.782870372563802,6.276472313378424,369.5083486812757,130.22890411525145,368.20929564279015,7.782870372563802,6.1006074792219165,9.711256859594547
Clay,Corn,None,182.62010519530105,47.96696904355554,339.12805072767327,7.192761588688041,6.327473969175902,182.62010519530105,47.96696904355554,339.12805072767327,7.192761588688041,6.327473969175902,5.614115809329913
Loamy,Soybean,Manure,189.23565756920345,47.957395818595344,205.55388197189018,2.996772131002839,6.519078820001706,256.07180407500033,70.87007251595068,243.44799460157216,4.405778660102424,6.6402410007156565,4.043679640554117
Loamy,Rice,Biochar,155.98540112750553,27.335741888155894,233.14135305432222,4.316891481372805,5.505177509340129,168.4322421064347,32.545839464143235,255.7165681333874,5.820236886471337,6.299462225080161,6.101072758830959
Sandy,Rice,Green_Manure,77.61907946378949,24.918676554190707,52.565621715286056,1.0560839651678289,5.466049690978736,146.84446723392847,39.05904650019907,88.7043633925436,2.3659341072567424,5.466049690978736,4.028327665191405
Loamy,Wheat,NPK_Fertilizer,141.59436719023037,30.65395654152703,188.5158909782896,2.9986990089655934,6.208087712860018,320.6542922490728,90.13267106847302,293.3464122939273,2.9986990089655934,5.913982271703384,8.688621880485622
Sandy,Corn,None,64.41985003647378,25.08547054157628,115.35339651346217,0.6493403261140083,5.781906753177081,64.41985003647378,25.08547054157628,115.35339651346217,0.6493403261140083,5.781906753177081,3.867194202151702
Sandy,Wheat,Biochar,56.52488772381068,21.025909560663663,51.17652119921507,1.9048396304705713,5.980756123392965,67.3364894494877,27.759135245352702,61.75368941286082,2.5376025379255234,6.692217382546613,3.353567837147767
Clay,Rice,Biochar,193.1530305723151,35.199241778863055,335.47077015564804,7.803505369589922,7.251843712319829,203.31074254215739,42.624869260851995,361.22275604172995,8.454895114074143,7.829909901492306,7.008862554312923
Loamy,Wheat,NPK_Fertilizer,152.61504734779095,28.12356551746193,210.775656164706,2.517070731937215,5.7918451424702395,258.6149622732857,94.4753174336631,370.7926483209943,2.517070731937215,5.685067967982931,6.398056545143157
Clay,Corn,Green_Manure,185.9894969407264,53.018189948765325,310.24700254895856,6.032421655679577,7.64967348337121,242.58758578705243,72.75993148386871,339.7290637912721,7.275256272436623,7.64967348337121,6.9760063103205745
Sandy,Wheat,Manure,95.61850219505473,28.740125062712906,52.24703603172386,1.3411778945445123,4.514648074830921,139.62389227713953,54.49460544131574,101.73977963065022,2.986252626584352,4.699494267896556,2.937894209382016
Loamy,Soybean,Compost,192.23167018915763,32.299242552855866,247.9024290730992,2.168457888936416,6.071708921247756,213.4170359889029,49.75692230691783,283.05832984680103,3.6305693805214365,6.528178056707231,3.648525674329271
Clay,Corn,Manure,213.82002830176023,35.495586421860814,205.958940835141,5.35306756016454,6.728418547312218,267.28229720218417,63.84569472512947,262.1795442106081,7.252939834606238,6.908308004647999,6.709901768133534
Clay,Wheat,None,162.32710460257726,64.80161883181744,220.2723508781271,7.306548820509492,7.03938127057662,162.32710460257726,64.80161883181744,220.2723508781271,7.306548820509492,7.03938127057662,3.105249214284787
Sandy,Wheat,NPK_Fertilizer,83.87140837055642,25.68697572954171,132.8710600592621,1.2092833507332412,5.228622259047494,230.26357436011847,121.48033240143984,268.5783796379565,1.2092833507332412,5.05394136222025,3.0397272393032155
Loamy,Rice,Green_Manure,180.20621482192536,28.853545717531112,240.2728367601378,2.2090585843619253,6.991053254954389,253.2091224346965,39.72924940521594,274.7360083742329,3.468844031275795,6.991053254954389,5.623409947171086
Sandy,Soybean,Compost,50.796604132998965,19.190262174638033,106.93091709755964,1.2205376612679726,5.963274809455022,71.19978670713158,46.39380031198395,136.16495108087918,3.060961787203535,6.351489432534664,2.485225656824613
Clay,Soybean,Compost,224.18203956004584,46.66640697367116,344.54910615371267,3.050767501890686,7.456386480243903,272.93697157076224,64.76556540751227,378.8534837744611,5.361128505210447,7.789399180202901,2.7169723069983833
Loamy,Wheat,Manure,180.8151961429981,24.851995217049307,230.1080804212021,3.221381017592795,5.543060862774265,247.75443858805136,54.085291692042446,266.6713991465255,5.116988474308519,5.724213012650096,6.2290444775239635
Clay,Wheat,Green_Manure,180.80862089459063,43.973637107774096,339.37022670728436,3.248728102349049,7.267000435456222,234.57280854491628,63.947456664091305,370.40579660500754,4.162596031524787,7.267000435456222,4.108656593788472
Loamy,Soybean,Compost,117.84803990059666,39.8745994693721,237.93373332884215,4.194393055064394,5.668732383643001,156.4880521685662,64.1942842246383,270.46795152893935,5.415666126800371,5.898374407206804,3.3057605770862755
Sandy,Wheat,Manure,91.96645707364702,27.6792528875103,66.97295035041327,1.7411095910290328,4.5226439903529485,147.12486648064757,57.660794601583575,107.51696493036114,3.2134840069270227,4.686708377765893,4.346730047487001
Clay,Wheat,None,215.4306161420871,65.30024412808325,317.79968621757865,3.4813144543378285,6.86221574255242,215.4306161420871,65.30024412808325,317.79968621757865,3.4813144543378285,6.86221574255242,4.492161192542688
Loamy,Wheat,NPK_Fertilizer,159.69831991037773,30.362694769617832,224.97348504939123,4.774466341931874,6.420650266036765,328.0785388504971,103.10181403728576,337.33758553506925,4.774466341931874,6.123014249565236,8.910591304173193
Clay,Soybean,Biochar,184.90791596184633,61.62836723929523,209.37088965194548,4.9280229084315135,7.908063244219237,195.75835515706703,69.77574662195238,236.26675459514172,6.636016136387971,8.512160375321836,3.810574397093604
Clay,Corn,Biochar,201.55599941149018,47.28535600976009,203.73012723754223,6.200168875317328,6.282913890362398,209.50940271355438,56.447107747601905,224.0444045256535,8.037551543529752,7.203388498463547,6.1226513310118715
Sandy,Corn,NPK_Fertilizer,60.08148091839094,22.610557398994835,97.58654800415913,1.5626105409693685,6.250419806955559,202.4607834195715,91.51412312665411,225.60343498486094,1.5626105409693685,6.097050289291556,4.561250823156797
Clay,Rice,Manure,179.76943070243829,53.31339976788187,294.9159242223475,6.010989927521152,7.683164481634582,221.736280657478,83.86574326192697,347.2638054303217,7.407969131402217,7.945203357979098,5.022299171210268
Clay,Soybean,NPK_Fertilizer,159.49540347519738,37.993433932599544,253.4434159339728,3.4132536585356448,6.49001319184166,326.68145211973217,110.26898049738611,434.9870636396143,3.4132536585356448,6.267159524494775,3.642310605504268
Loamy,Soybean,None,183.72473113215008,49.44199775509162,189.78164268710177,4.669758879405619,5.692668319294237,183.72473113215008,49.44199775509162,189.78164268710177,4.669758879405619,5.692668319294237,3.155751213513214
Sandy,Soybean,Green_Manure,84.12680879739338,20.28524248886606,96.7315467473605,0.8987561356011253,4.530484852785149,140.0507115232965,31.897661555783348,126.87161792479537,2.007550170712216,4.530484852785149,2.4715751182828725
Loamy,Wheat,Biochar,182.00300678530567,47.120285338970774,230.51534332365668,2.851443773730375,6.749763840460374,190.29028715850774,58.26837020543765,242.48832697103856,3.475454076196662,7.740745821300478,6.610185378572232
Loamy,Wheat,Biochar,158.66793846169872,38.29222441215305,164.71231836396078,3.437775938691083,5.7411673015595985,168.03151211084273,47.558330794081904,184.36076371465015,4.192727811627476,6.6750829257916235,5.277886104040343
Sandy,Corn,NPK_Fertilizer,80.28798549180095,26.111728675881576,50.12979421505832,0.6851158374331003,5.483119300282572,229.8163549473908,125.40633041907913,203.1678142719092,0.6851158374331003,5.308220880997118,6.7716096965754335
Clay,Rice,NPK_Fertilizer,236.47413412294543,42.258465064049965,277.40392020950225,6.347715000636924,6.986700948761508,352.60441076581094,118.2025168766508,381.66350765536777,6.347715000636924,6.708667523713807,9.140216805244684
Loamy,Rice,Manure,114.7974937889178,47.96415242299611,150.5577684877529,2.3263304458926894,5.628576393173614,160.17936968075983,84.66193275773276,186.18287503347398,4.0060961207332415,5.74224769710307,6.414866712056404
Loamy,Soybean,Biochar,177.37937703903717,44.1393896680316,168.5770543646961,3.0470065910354864,6.623836669893358,189.50604441869905,53.419715430305246,195.67491201519985,4.737293723871693,7.2088400614481785,3.2699073919794244
Loamy,Corn,Green_Manure,149.7473525365814,42.44361359311766,229.93323311496886,2.8047673209792143,6.640251952974274,215.28023245673882,56.533554028101136,260.30241498044495,4.180425922727872,6.640251952974274,6.712022359129115
Clay,Rice,NPK_Fertilizer,243.6267093671877,49.20439734552197,245.97937198130674,7.17431924981276,6.850529192645164,357.9082762996537,147.2405861678447,416.5174041013308,7.17431924981276,6.578212911068853,6.983667398529734
Loamy,Rice,Compost,130.24648679893124,21.509913356328834,183.79558845917234,2.1277402117450213,5.945375203831716,160.20321964878386,40.078315128615216,223.31923323826905,5.049747841466104,6.0606702708201725,4.7745717301800745
Loamy,Soybean,None,180.96352326789724,21.897939288280693,237.12060805284244,2.8755244013153587,5.921063485132022,180.96352326789724,21.897939288280693,237.12060805284244,2.8755244013153587,5.921063485132022,3.384980763717418
Loamy,Corn,NPK_Fertilizer,134.31160252258894,39.76462962501235,151.51050557324814,3.743708260318644,6.095250822075006,315.4200370607431,121.12243872927189,274.0412348327456,3.743708260318644,5.807231679406759,9.397973138094144
Loamy,Soybean,Green_Manure,104.81506069514592,28.496533698242683,195.32597787090074,4.975414911608606,6.597907757231433,178.79760418592522,42.825786222737456,230.65441673289848,6.440706649863045,6.597907757231433,3.699039514798984
Sandy,Wheat,Green_Manure,76.09226023382936,11.251531708045427,124.99686508415363,1.402795076375185,5.547960988636735,123.88111558384641,30.78525520519573,148.7525103831234,2.5784872213764185,5.547960988636735,3.4620970016132846
Sandy,Rice,Green_Manure,79.05874688393537,18.476134023854364,51.835095118049935,1.6668510303436115,4.64156913460929,121.63563233478968,36.06924992450047,82.94530791557595,2.346650590642377,4.64156913460929,4.002177253401164
Loamy,Corn,Compost,111.02903493700956,25.178490858980535,170.04494262768333,4.640615085026925,5.5995293207339065,149.29862667911283,36.144208908343614,200.2984711075891,5.732667966499331,6.0176108409275315,7.429438920504082
Sandy,Wheat,Green_Manure,82.48715654470581,28.00407620553119,58.511812743786976,1.153394073240945,5.428393612122903,122.67198935594509,41.512536459425704,95.54968139142946,1.973426200979493,5.428393612122903,2.685457376712709
Sandy,Soybean,Compost,56.72663875967522,18.545600710433064,113.75048851187688,1.6994698991957482,4.700702432404231,92.19398307163013,38.20751693355388,161.33530660297015,2.7654609081496475,5.194825387035008,2.295478559503624
Clay,Wheat,Compost,175.44518984589462,68.71815755257941,241.04464341593007,7.36189120970474,7.9998043334820075,212.41700870058122,78.94080624543678,280.353772894759,8.404874206496126,8.245935588379407,5.456384270098414
Loamy,Wheat,Green_Manure,125.92331153292034,43.99798067653501,193.98436259356157,4.589334710711481,5.930862964050906,184.81714127952864,59.55199024797854,214.9199397410996,5.8251761236363375,5.930862964050906,6.189166917195299
Clay,Rice,Manure,165.1063971740415,43.82403156757239,280.17610343215716,4.493239738689553,6.907442409175766,219.92821295390348,76.74461933621674,326.14488390736074,6.252244386332967,7.117287320626537,5.990490712411392
Clay,Wheat,Biochar,229.18463442663176,42.394541964296096,320.68121469709195,5.337130332652642,7.88843860437029,242.88562038122657,54.14715114928218,345.67802341092215,6.815976258362299,8.418335405343443,4.5532997568874265
